movie_name,genre,rating,votes,duration_minutes
Vyberi menya,romance,4.8,76.0,87.0
The Three of Us,romance,4.9,90.0,90.0
Last Song for You,romance,6.5,215.0,106.0
Love Lies,romance,7.0,478.0,114.0
Buzzy Noise,romance,6.0,64.0,119.0
City of Second Chances,romance,7.9,46.0,
Einmal richtig,romance,7.5,34.0,
Mr. Engineer and Miss Doctor,romance,5.4,9.0,40.0
No Pressure,romance,5.2,1184.0,111.0
A Merry Royal Christmas,romance,5.2,321.0,88.0
Tell Me What You Want,romance,4.0,2044.0,114.0
The Air He Breathes,romance,6.5,534.0,106.0
Maru Mann Taru Thayu,romance,7.4,26.0,153.0
Emakku Thozhil Romance,romance,4.8,140.0,111.0
Could Have Waited for August,romance,6.2,919.0,112.0
Me and You,romance,6.1,12.0,87.0
Cedric & Alysia,romance,5.3,60.0,84.0
Lyubov zla,romance,6.2,435.0,83.0
B4S: Truoc Gio Yeu,romance,5.4,68.0,97.0
Her Story,romance,7.5,2339.0,123.0
Albany Road,romance,6.4,230.0,135.0
It's Never Just Sex,romance,4.3,87.0,
The Loneliest Boy on Earth,romance,9.0,74.0,158.0
0000 Kilometre,romance,3.0,383.0,110.0
Apsara,romance,7.0,34.0,150.0
Bana Beni Anlat,romance,5.9,67.0,
"April, Come She Will",romance,6.2,514.0,108.0
Last Defenders of Monogamy,romance,5.3,420.0,84.0
Stag,romance,5.4,767.0,87.0
Trisha on the Rocks,romance,5.3,3056.0,172.0
The Claddagh,romance,7.8,11.0,88.0
3. Gun,romance,3.8,176.0,
Hold Me Close,romance,4.7,89.0,98.0
Nie Xiaoqian,romance,6.3,20.0,112.0
Berta y Pablo,romance,7.4,7.0,61.0
Samudrudu,romance,6.5,2049.0,141.0
Maya: The Love,romance,6.1,18.0,139.0
Mercy Killing,romance,8.7,2686.0,131.0
A Man's Promise,romance,6.7,74.0,
Alaap,romance,6.4,202.0,145.0
The Choice,romance,8.7,9.0,40.0
The Legend of the Cat Demon,romance,4.5,14.0,85.0
Colegio Girassol,romance,7.9,14.0,60.0
Her & Him & the Rest of the World,romance,5.7,126.0,85.0
Love Me If You Dare,romance,4.4,502.0,128.0
Koi wo Shiranai Bokutachi wa,romance,5.5,15.0,111.0
All We Imagine as Light,romance,7.1,13130.0,118.0
The Mercedes Story: A Troubled Soul,romance,7.8,24.0,128.0
Biz Ayrilamayiz,romance,5.2,67.0,107.0
Wanted: Girlfriend,romance,4.1,267.0,49.0
Love Mocktail 2,romance,8.8,3074.0,140.0
Yeni Hayat,romance,2.8,45.0,132.0
X & Y,romance,8.1,23.0,101.0
Blue Sun Palace,romance,6.6,452.0,116.0
Love Switch,romance,5.9,409.0,89.0
Ienai Himitsu,romance,6.7,97.0,115.0
Land of Broken Hearts,romance,6.3,295.0,100.0
Bichos Muy Raros,romance,7.0,10.0,
Man and Woman,romance,5.4,39.0,113.0
Smart Casuals,romance,5.4,46.0,96.0
REES,romance,6.4,28.0,
Amor a fuego lento,romance,6.1,39.0,
Un/Happy for You,romance,5.7,465.0,110.0
Tokhon Jokhon,romance,7.6,15.0,63.0
Poppay Ki Wedding,romance,8.7,80.0,127.0
Ayo Balikan,romance,7.0,38.0,86.0
Tilottoma,romance,8.1,34.0,98.0
Azzamine,romance,7.1,146.0,104.0
Guilty Pleasure,romance,4.7,198.0,119.0
Haunted Happy Hour,romance,7.6,22.0,89.0
First Taste,romance,4.2,363.0,97.0
Teacher's Pet,romance,5.2,37.0,74.0
"María, Me Muero",romance,5.2,131.0,93.0
The Chosen One,romance,5.8,69.0,104.0
"Chances Are, You and I",romance,6.0,152.0,132.0
That Kind of Love,romance,5.7,353.0,136.0
Katlaa Curry,romance,9.2,33.0,110.0
Love Beside Me,romance,5.7,28.0,100.0
Ek Anjaan Rishtey Ka Guilt 3,romance,7.9,74.0,104.0
Love Syndrome: The Beginning,romance,6.2,84.0,90.0
If My Lover Were a Flower,romance,8.3,12.0,110.0
Hot Frosty,romance,5.3,16100.0,92.0
Juliette & Roméo,romance,5.5,20.0,50.0
The Merry Gentlemen,romance,4.8,11272.0,87.0
A Country Music Christmas,romance,6.1,157.0,88.0
Pimp My Bride,romance,5.5,481.0,91.0
The Mediterranean Sea,romance,6.5,114.0,108.0
We Should Make Movies About Love,romance,5.8,117.0,73.0
Boys on Film 24: Happy Endings,romance,6.6,39.0,174.0
Fool Me Once: Revenge on You,romance,7.5,28.0,
The Visitor,romance,7.0,22.0,169.0
Sihina Nelum Mal,romance,8.1,49.0,105.0
"Hello, Love, Again",romance,6.7,1032.0,122.0
Labyrinth,romance,4.7,19.0,100.0
Raseeli Raatein,romance,7.3,21.0,91.0
Lady Outlaw,romance,6.3,32.0,104.0
Ishttaragam,romance,8.9,114.0,
Honey Money Phony,romance,6.1,278.0,115.0
Uang Panai' 2 Maha(r)l,romance,7.6,47.0,106.0
